Image,Object type,Museum number,Title,Denomination,Escapement,Description,Producer name,School/style,State,Authority,Ethnic name (made by),Ethnic name (assoc),Culture,Production date,Production place,Find spot,Materials,Ware,Type series,Technique,Dimensions,Inscription,Curators Comments,Bib references,Location,Exhibition history,Condition,Subjects,Assoc name,Assoc place,Assoc events,Assoc titles,Acq name (acq),Acq name (finding),Acq name (excavator),Acq name (previous),Acq date,Acq notes (acq),Acq notes (exc),Dept,BM/Big number,Reg number,Add ids,Cat no,Banknote serial number,Joined objects
https://media.britishmuseum.org/media/Repository/Documents/2014_10/2_14/1d7ed55e_fa1b_45e6_8e58_a3b800e7a8ef/preview_01355819_001.jpg,mancala-board,"No: As1898,0703.20",,,,Mancala board; carved from wood.,,,,,,,,19thC,,Found/Acquired: Sri Lanka,wood,,,carved,Height: 3 centimetres; Weight: 251 grammes; Width: 23.80 centimetres; Depth: 8.20 centimetres,,,,Not on display,"Exhibited:
1991 BM, G88, 'Board Games around the World'",,,,,,,Purchased from: Hugh Nevill,,,,1898,,,Asia,,"As1898,0703.20",,,
,mancala-board,"No: Am1936,1008.1",,,,Mancala board made of wood.,,,,,,,,,,Found/Acquired: Antigua (Caribbean),wood,,,,,,,,Not on display,"Exhibited:
1997, London, Museum of Mankind (Room 3), 'Count and Capture (Mancala game-boards)'",,,,,,,Donated by: Miss C H Bell,,,,1936,,,"Africa, Oceania and the Americas",,"Am1936,1008.1",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/8_23/f2b24c4e_37fd_4343_b138_a3dd01860cf4/preview_01424452_001.jpg,mancala-board,"No: As1886,1213.58.a",,,,Game board (for mancala) made of wood.,,,,,,,,19thC (mid),,Found/Acquired: Straits Settlements,wood,,,,Height: 7.20 centimetres; Weight: 602 grammes; Width: 53.50 centimetres; Depth: 10.50 centimetres,,,,Not on display,,,,,,,,Donated by: Government of Straits Settlements,,,,1886,Acquired for the Colonial and Indian Exhibition from the Commissioners for the Straits Settlements.,,Asia,,"As1886,1213.58.a","Miscellaneous number: As1966,+.58 (also registered as)",,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/10_23/ed70813b_12f9_4dd0_a141_a3df01882b91/preview_01563887_001.jpg,mancala-board,"No: Af1896,1223.1",,,,Mancala board made of wood.,,,,,,,,,,Found/Acquired: Malawi;  Found/Acquired: Zambia (?),wood,,,,Height: 17.40 centimetres; Width: 83.10 centimetres; Depth: 33.70 centimetres,,,,Not on display,"Exhibited:
1983-1986, London, Museum of Mankind (Room 9), 'Bemba'
1997, London, Museum of Mankind (Room 2), 'Count and Capture'",,,,,,,Donated by: Alfred Sharpe,,,,1896,,,"Africa, Oceania and the Americas",,"Af1896,1223.1",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_19/be13a1e2_533d_4331_8fdf_a3ba013becbc/preview_00253739_001.jpg,mancala-board,"No: As1996,30.8",,,,"Mancala (pallankuli) board; carved of wood; pieces of wood nailed into shape of box with sliding lid (for storing pieces); board is made up of top of box (carved with six round cavities), second piece attached on metal hinge that folds down along side of box (carved with two round cavities), third piece of metal attached on hinge that folds along bottom of box (carved with six round cavities) with crosspiece nailed on to act as support when board is open, and to wrap around fourth side when folded closed; metal lock on fourth piece to lock board shut.",,,,,,,,1990s,Made in: India,,wood; metal,,,carved,Height: 11 centimetres; Weight: 1456 grammes; Width: 14.50 centimetres; Depth: 22 centimetres,,"The game is played using tamarind stones, small pebbles or cowrie shells. See De Voogt, Alexander J. Mancala Board Games. London: British Museum Press, 1997.",,Not on display,,,,,,,,Purchased from: Henry Brownrigg,Funded by: British Museum Society Board Game Fund,,,1996,Cost for entire collection.,,Asia,,"As1996,30.8",,,
,mancala-board,"No: Af1948,25.21",,,,"Register 1948:
Wooden mancala board with fourteen cups and base shaped like that of a stool.",,,,,,,,,,Found/Acquired: Jaman,wood,,,,Height: 19 centimetres; Width: 63 centimetres; Depth: 16.40 centimetres,,"Register 1948:
Wooden mancala board with 14 cups & base shaped like that of a stool.
19- GOLD COAST & JAMAN.",,Not on display,"Exhibited:
1980 Sept., London, BM, Asante: Kingdom of Gold",,,,,,,Donated by: Mrs Annie Elizabeth Austin Freeman,,,Previous owner/ex-collection: R Austin Freeman,1948,"Register 1948:
Collected by the testator's husband in c. 1888 (see R Austin Freeman, ""Travel & Life in Ashanti & Jaman"" pp. 148-152, & figure of mask.)",,"Africa, Oceania and the Americas",,"Af1948,25.21",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/2_14/e3d06e5f_c330_4e7d_94ad_a3b800e88c39/preview_01356136_001.jpg,mancala-board,"No: As1898,0703.13",,,,Mancala board made of wood.,,,,,,,,,,Found/Acquired: Sri Lanka,wood,,,,Height: 6.70 centimetres; Weight: 2.460 grammes; Width: 38.80 centimetres; Depth: 20.30 centimetres,,,,Not on display,,,,,,,,Purchased from: Hugh Nevill,,,,1898,,,Asia,,"As1898,0703.13",,,
,mancala-board,"No: Af1979,01.2481",,,,"Mancala board (with loop) made of wood, fibre (vegetable), hide (with hair).",,,,,,,,,,Found/Acquired: Uganda (?),wood; fibre; skin; hair,,,,Height: 4.80 centimetres; Width: 48 centimetres; Depth: 35.50 centimetres,,,,Not on display,,,,,,,,From: Bernard Fagg (?); From: William Buller Fagg (?),,,,,,,"Africa, Oceania and the Americas",,"Af1979,01.2481",Miscellaneous number: Af1974Q1.766,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/11_4/0208cab0_5608_4f59_99e4_a3c1004903d5/preview_00599057_001.jpg,mancala-board; stopper,"No: Af1935,0114.4.a-b",,,,Mancala-board (a); carved of wood; two-row board with twelve playing holes and trianguilar storage hole at either end. Central hollow columnar support for storage of playing pieces with removeable wooden stopper (b) in form of human head with ringed neck. One end of board has handle in form of second human head wiht ringed neck. Geometric designs carved on top surface;  chain pattern carved along side of board.,,,,,,,,1900-1935 (circa),Made in: Sierra Leone,Found/Acquired: Sierra Leone,wood,,,carved,"Height: 18.50 centimetres a+b (stopper) ; Height: 23 centimetres a ; Height: 10 centimetres b ; Width: 70 centimetres a ; Width: 3.20 centimetres b ; Depth: 17 centimetres a ; Depth: 4.10 centimetres b ",,,,Not on display,"Exhibited:
1991 BM, G88, 'Board Games around the world'",,,,,,,Purchased from: Gerald P L Miles,,,,1935,,,"Africa, Oceania and the Americas",,"Af1935,0114.4.a-b","Other BM number: Af1935,0114.4 (previously registered as)",,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_7/baaa54e9_b8d3_480d_acab_a3b9007e33e8/preview_00350792_001.jpg,mancala-board,"No: Af1903,0518.35.a",,,,Mancala board carved from wood with fibre cord.,,,,,Kikuyu; Masai,,,,,Found/Acquired: Kenya,wood; fibre,,,carved,"Height: 73 centimetres a board ; Height: 28 centimetres b bag ; Height: 1 centimetres c-cl each pebble (average) ; Width: 9.50 centimetres a board ; Width: 18 centimetres b bag ; Width: 1.50 centimetres c-cl each pebble (average) ; Depth: 5.50 centimetres a board ; Depth: 4 centimetres b bag ; Depth: 1.20 centimetres c-cl each pebble (average) ",,"Register addition ""Kikuyu"".",,Not on display,"Exhibited:
1997, London, Museum of Mankind (Room 2), 'Count and Capture'
2006/7, Kenya, Nairobi Gallery, Hazina: Traditions, Trade and Transitions in Eastern Africa",,,,,,,Purchased from: Dr Christian David Ginsburg,,,Previous owner/ex-collection: Mrs Hildegarde Beatrice Hinde,1903,,,"Africa, Oceania and the Americas",,"Af1903,0518.35.a",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/7_23/83fa96d4_6713_4a51_b67e_a3dc0181ac63/preview_01336154_001.jpg,mancala-board,"No: Af1938,1010.10",,,,Mancala board made of wood.,,,,,Yoruba,,,,,Found/Acquired: Nigeria (?),wood,,,,Height: 5 centimetres; Width: 53 centimetres; Depth: 18.50 centimetres,,"Register addition ""Nigeria"".
Register addition ""Yoruba"".",,Not on display,,,,,,,,Donated by: Mrs A M Halligey-Charles,,,Previous owner/ex-collection: Rev John T F Halligey,1938,,,"Africa, Oceania and the Americas",,"Af1938,1010.10",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/16_7/aa13ed42_574f_4f2a_b24f_a3c600827360/preview_00985402_001.jpg,mancala-board,"No: Af1935,1108.275.a",,,,"Mancala board, Lelo Gobaley, carved from wood, with local repair using two large iron nails to secure a crack.",,,,,Bajun,,,,,Found/Acquired: Somalia,wood; iron,,,carved,"Height: 6 centimetres board ; Height: 1.50 centimetres largest game piece ; Height: 1.20 centimetres smallest game piece ; Width: 56 centimetres board ; Width: 1.90 centimetres largest game piece ; Width: 1.20 centimetres smallest game piece ; Depth: 25.40 centimetres board ; Depth: 2 centimetres largest game piece ; Depth: 1.50 centimetres smallest game piece ",,Known in Somali as Lelo Gobaley this game board more commonly has only two rows rather than four.,,Not on display,,Good,,,,,,Donated by: Major Percy Horace Gordon Powell-Cotton; Donated by: Miss Diana Powell-Cotton,,,,1935,,,"Africa, Oceania and the Americas",,"Af1935,1108.275.a",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/2_14/22d2ff18_62fd_4c7c_b349_a3b800e7afa0/preview_01355823_001.jpg,mancala-board,"No: As1898,0703.22",,,,Mancala board (fish-shaped) made of wood.,,,,,,,,,,Found/Acquired: Sri Lanka,wood,,,,Height: 6.70 centimetres; Weight: 1.142 kilograms; Width: 39.80 centimetres; Depth: 13.10 centimetres,,,,Not on display,,,,,,,,Purchased from: Hugh Nevill,,,,1898,,,Asia,,"As1898,0703.22",Miscellaneous number: As1972Q1.722,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/8_15/18a02f0e_4657_41c4_9777_a3dd01064e80/preview_01380456_001.jpg,mancala-board,"No: As1931,0505.1",,,,Mancala board; carved from wood; lacquered.,,,,,,,,,,Found/Acquired: China,wood; lacquer,,,lacquered,Height: 3 centimetres; Weight: 746 grammes; Width: 49 centimetres; Depth: 13.40 centimetres,,,,Not on display,"Exhibited:
1991 BM, G88, 'Board Games around the world'
2005 22 Jan-16 Jun, Wallsend, Segedunum Roman Fort, Baths and Museum, Across the Board 
2005 23 Jul-17 Sep, Exeter, Royal Albert Memorial Museum, Across the Board 
2005 1 Oct-31 Dec, Gosport, Discovery Centre, Across the Board 
2006 28 Jan-1 May, Leicester, New Walk Museum & Gallery, Across the Board 
2006 26 May-3 Sep, Lincoln, City and County Museum, Across the Board 
2006-2007 23 Sep-21 Jan, Luton Museum, Across the Board",,,,,,,Purchased from: G Rayson,,,,1931,,,Asia,,"As1931,0505.1",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/14_13/77d1b7e8_ba93_4194_b1f3_a3c400d66fa4/preview_00858164_001.jpg,mancala-board,"No: Af1956,07.1",,,,Wooden carved game board for playing azigo. The board has two rows of six square holes with a large oval hole for storing captured seeds at either end. The board has deeply carved diagonal decoration on both sides and along the centre. The holes have slight horizintal grooves worn in them by the fingers of the players during games. The board stands on two feet carved from the body of the board and placed centrally along the sides of the board.,,,,,Ekoi,,,,Made in: Nigeria,Found/Acquired: Nigeria,wood,,,carved,Height: 8.30 centimetres; Weight: 3.10 kilograms; Width: 69.50 centimetres; Depth: 17.10 centimetres,,,"Partridge 1905 / Cross River natives : being some notes on the primitive pagans of Obubura hill district, Southern Nigeria, including a description of the circles of upright sculptured stones on the left bank of the Aweyong River.",Not on display,"Exhibited:
1997, London, Museum of Mankind (Room 2), 'Count and Capture'",Good condition: Single crack (humidity damage) running through the centre of the object from one end.,sport/pastime,,,,,Bequeathed by: Charles Partridge; Bequeathed through: Everett Partridge,,,,1956,This collection was made in Nigeria during Charles Partridge's Government Service 1901-1918.,,"Africa, Oceania and the Americas",,"Af1956,07.1",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_9/29_21/12e8d2c6_3e15_4a64_b220_a3b50161889c/preview_00171166_001.jpg,mancala-board; game-board,"No: Af1996,15.1.a-ay",,,,"Folding game-board (a) for playing oware (mancala) made of red-stained wood; two metal hinges on outside. Two-row board, each row has six wide circular playing holes. Surface of lid incised with head and horned headdress. 50 playing seeds (b-ay).",,,,,,,,1995-1996 (?),Made in: Ghana,Found/Acquired: Accra,wood; caesalpinia bonduc seed,,,stained; incised,"Height: 5.50 centimetres a (closed) ; Height: 2.60 centimetres a (open) ; Weight: 137 grammes seeds (b-ay) ; Width: 40 centimetres a (closed) ; Width: 40 centimetres a (open) ; Depth: 6.50 centimetres a (closed) ; Depth: 13.60 centimetres a (open) ",,"Mancala is a generic term applied to a specific family of count-and-capture games. Mancala games are widely distributed and are played in most parts of Africa, the Middle East, Central, South and Southeast Asia, some of the Caribbean islands and parts of South America. Boards may have two, three or four rows of playing holes. 
This two-row board from Ghana is used to play oware, one of the most popular forms of the game. Some oware boards are decorated with animals or fish, others are incised with patterns that are also used on stamped textiles (adinkra). These are named and have local significance. One of the most prestigious designs is 'Gye Nyame' (except God (I fear none)).",,Not on display,,Good. Split in one place.,,,,,,Purchased through: Paul Smit; Purchased through: British Museum Society Board Game Fund,,,,1996,"The game-board was purchased by a friend of the donor in a market in Accra, Ghana, in the first half of September 1995.",,"Africa, Oceania and the Americas",,"Af1996,15.1.a-ay",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/2_17/9eac5268_fe28_4245_ae90_a3b8012872fb/preview_00320275_001.jpg,mancala-board,"No: Af1956,27.21",,,,Wooden board for playing mańcala.,,,,,Ma,,,,,Found/Acquired: Côte d'Ivoire,wood,,,,Height: 19.50 centimetres; Width: 62 centimetres; Depth: 14.50 centimetres,,,,Not on display,"Exhibited:
1997, London, Museum of Mankind (Room 2), 'Count and Capture'",,,,,,,Donated by: Margaret Plass,,,,1956,,,"Africa, Oceania and the Americas",,"Af1956,27.21",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/10_11/b2a2d033_f8db_4270_9561_a3c000be1154/preview_00549486_001.jpg,mancala-board,"No: Af1944,04.191",,,,Mancala-board; carved of wood; boat-shaped board with square pedestal; twelve round cavities with triangular cavity on either end carved on top; side of pedestal carved with geometric pattern.,,,,,Mende,,,,,Found/Acquired: Sierra Leone,wood,,,carved,Height: 17.50 centimetres; Width: 70 centimetres; Depth: 16 centimetres,,,,Not on display,,,,,,,,Donated by: Irene Marguerite Beasley,,,"Previous owner/ex-collection: Blackmore Museum, Salisbury; Previous owner/ex-collection: Harry Geoffrey Beasley",1944,,,"Africa, Oceania and the Americas",,"Af1944,04.191",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/17_20/5eb19c54_882d_44d7_bca3_a3e601545927/preview_01609624_001.jpg,mancala-board,"No: Af1922,0609.14",,,,Mancala board made of wood.,,,,,,,,,,Found/Acquired: Kilimanjaro (region);  Found/Acquired: Kenya,wood,,,,Height: 5.80 centimetres; Width: 64.40 centimetres; Depth: 32.80 centimetres,,"From acquisition ""mancala"".",,Not on display,,,,,,,,Donated by: Misses Partington,,,,1922,,,"Africa, Oceania and the Americas",,"Af1922,0609.14",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/2_14/cc2bc7b2_75a8_4c74_b228_a3b800e88dd1/preview_01356137_001.jpg,mancala-board,"No: As1898,0703.15",,,,Mancala board made of wood.,,,,,,,,,,Found/Acquired: Sri Lanka,wood,,,,Height: 5.60 centimetres; Weight: 708 grammes; Width: 32 centimetres; Depth: 19 centimetres,,,,Not on display,,,,,,,,Purchased from: Hugh Nevill,,,,1898,,,Asia,,"As1898,0703.15",,,
